,0,1,2,3,4,5,6,7,8,9
0,2.1581087332445943,-3.136639948054528,-1.362221616740498,-0.016015851794064378,-1.77921328517777,0.0015120871113095363,-2.822847948861407,-1.2910544536262787,0.0474894774736868,1.8106660061556794
1,1.0490599064733523,-3.3891296206273394,-0.23073808545351834,-0.7248030383161593,0.4785751108825035,-0.7152193149565403,-0.1290495844647376,2.357327818410999,0.11849761719964623,-2.1744135676073415
2,1.623335845718223,-1.7967955816959544,0.23511317844967125,0.5275907382282107,-2.0110000092652904,0.06027857916698472,-3.104799342204739,0.8411674205806918,0.43292400561808736,-0.1515495481191265
3,-3.803425322290739,-0.5613150146926976,-0.8842614716759172,1.1722969600686186,-0.5258638421211693,1.2868839278766417,2.4368815984600536,-0.981415428613311,-0.5618897592909102,-0.49445412467175454
4,-0.7590502464081793,-1.7731970859968693,-0.7727903691636233,-0.47900704592207877,-1.5318499587109078,-0.4765149161072522,1.0927107338204143,2.645594180624607,-0.7667170227999991,-1.1824063549363308
5,-2.168323495602946,1.3279193565160308,-1.459012786177093,-2.03816913902509,0.6247039689389712,-0.3081313583763203,-0.03104364893197323,-0.29223250834057996,-1.311117761138942,0.5661825698638322
6,-0.6601307120752097,-0.07664346645109821,1.4377273846327865,-1.8653800764264608,0.9217316616949619,1.0405841991976539,-2.346710847839812,1.2461026881871216,0.28057451511219006,-0.34661536527712866
7,-0.4018726078973397,-3.3033565572209684,-1.506978237493003,2.4790941852432398,-2.292958323918106,0.1644565402914227,-3.0008866075473413,-0.012902324715652542,0.3755237707438095,2.086894336464197
8,-4.604367908488657,0.11931613174684692,1.6651103821680058,0.5145035931484171,-1.115082719118314,1.2933070133286924,-1.9469779787969825,1.7848140357030207,-0.9912886643314773,1.3441817402371359
9,-2.4394112322308064,0.1572971651113742,-1.6111402387985296,-3.279365831097069,0.8758003849055859,-0.6206300294355521,0.4024673255214003,0.46613350915823576,-1.0478580396980106,0.8945237521189717
10,-2.4537813930808423,-0.05374578260134328,-1.6489810139432406,2.003996667041073,-1.200739552944144,0.9651888956369223,-1.1145290313252902,0.5526044485360171,-0.6622055952527494,-0.1470872787275484
11,-1.535117419934092,-2.65124719412874,0.13923319780280724,-0.8754724190042534,-0.17961558861164104,-3.334782833156363,1.794958941939163,0.088817469043446,0.5274019733062546,-0.7483450074382618
12,-1.6546745213518337,2.2675924450664096,-1.4114393326671624,-1.9174750672799454,-1.9256955254686907,-0.5435853324874156,1.9047277543644168,0.7446690244851688,0.5512855361462328,-0.5180438305450893
13,-0.8333368427789318,0.35814739974270327,-1.0149127699205602,-0.9432783314087456,0.6599619891733427,-0.6670568092721106,-0.9588799518771968,0.3420259592237546,-2.0529690791841966,0.1867117720051236
14,-2.1064947649748462,-0.5834114875120495,0.21349404494764895,0.5378889431247202,4.017310547555072,0.9301945262326914,1.9154015095387753,4.731206180520941,0.46484962950140885,4.271128280867821
15,-2.9116181867629667,1.9407690704770122,-0.020609762319154613,0.170064545147222,0.5271318594847397,1.4646458759508232,-1.846487276888947,1.8872876322132355,-0.11960986867839778,-0.29009874714501044
16,-3.193017000305454,0.23480894819178783,-0.7060060254605333,2.2325238054639946,-0.49854151226488713,0.2819006400811421,-0.7474077613788159,-0.8807745754077105,0.41001795790347734,0.2159559770118121
17,-1.0890612368920154,-3.1069988561470234,-1.1923698459702416,-0.7679380490603331,-0.2774759529311622,-3.22114037505649,-0.9717351763664624,-1.1972332411624471,0.12962539663087247,1.2307644770798425
18,6.078080944519866,1.8627515732649413,-3.460152885526044,-2.554966680866987,1.605301376004553,-0.23111408807168718,-0.9942010547491034,-0.37863516107910594,-0.8509928061236407,-0.49856571814063083
19,-0.38598833072933175,0.7072851776308254,0.1527642581872097,-0.7015790660491744,-2.99875896468863,0.6628683394399414,0.9993809349587401,0.19108691977716924,1.0080407969361165,0.24119696085610476
20,-2.831395183296186,-0.1272529566980315,1.3669797487043753,-1.7006010802505078,-0.3914349702806483,1.1738184002602365,-1.8322719848776232,0.2572924747847283,0.36911047181114937,1.6670771697194275
21,-1.9325053800671326,1.0301213255040844,-2.8148770164270474,-2.9940407407513705,-2.3037478506987124,-0.3152995122234401,2.1815146312610363,2.4038853652978256,-0.9299828389052479,-0.8825710784218915
22,-1.73135013279657,1.8421678638009449,0.7066369088649065,-3.6760142389505144,0.1779764877251719,0.3144907815832639,-0.05613305796999569,-1.1579696669358888,-0.7294718376951701,1.552741081026289
23,1.307753279391988,1.9224989497188756,-0.5065444991683195,-1.4791587335106164,1.1631548718728089,-2.2245749043417518,-0.5423721819434013,-0.29199476905080773,-0.7800249491842534,-0.6422846967842797
24,-1.2938764563073972,-2.8616757238363117,-4.152691505841241,-0.41102036942754894,-1.7799769184960537,-1.898329258810969,-0.26487822655272975,-1.2427399886259964,-0.6396325553190235,0.10341999803104421
25,1.5393107914969848,-1.3925254276579628,-0.08440447602873145,1.9081362237239907,-3.4756167749137687,1.7465947176977767,0.03898912910577655,1.39395060546195,-1.1952455782812694,0.38558805938931584
26,-0.4942629260230418,-1.040896599243898,-0.12141682850662798,-0.9518778438366591,-1.7407805519297905,0.7858425357447465,-0.48494196205609114,1.677834032413086,-2.354707152356488,0.3180364034372968
27,-0.15537643957701525,3.039346035205674,2.2412342553971305,1.493483648404195,-3.281442794139326,1.4244598348873816,-2.1067521424181077,0.5367888349956402,0.8012509070026275,-0.10324247900970841
28,-1.3364703840198235,-0.7120967293741863,-3.6918345035710844,-2.0290623010750113,-0.7894474093921157,-0.6058982322262066,-1.6135003683528963,-0.687536172614318,-0.6810855148365378,2.171762834237749
29,2.1776796890858146,6.528711858121051,-3.4484991610814992,1.8106716503270865,-0.323510700053938,-0.02974894036316338,1.1235899648260543,-1.8051111796014383,-1.4278941504752056,0.7082482734721447
30,0.7512383689145781,2.7242986344369924,-2.411239663757722,-0.847044772288064,-1.199186798898229,-1.0269265697717231,0.48384475580742353,1.5432277155259584,-2.885469549119222,-0.3351549447106166
31,-3.8656595218570473,0.35047852010481695,-0.08936446053477858,-2.0617768933776865,-0.8816547017465257,-0.8443039622712358,1.586757482108291,-0.8538899410103602,-0.959226766433894,1.4629936569178894
32,-2.8377967943741815,1.026137673324168,-1.0517804936064195,-2.134854632007919,1.2086545758739224,1.009473821251272,2.274867644475972,-2.2326487874753744,-0.4826088280411111,0.8324565597410746
33,-1.2975464068031923,-1.1008371333498008,0.9013777337209452,-2.5781384504627582,0.7731428756953639,0.0899074281393644,-1.609014679689479,-0.6673010418297353,0.7331130240458333,1.0171136278935222
34,-0.6756421405863552,0.05171675367590908,-0.5497563793248605,-2.5274767566657697,0.5604591730037736,0.23238168852481048,-0.7771088169911267,2.3591028083614507,-1.9802596390724612,-0.1400864306152808
35,0.675794440459549,-2.032925542538736,-0.6641886607147257,-2.309941026575321,-1.4708410480127099,-1.5082636973117394,2.12626146648493,0.5241836094036152,1.460927909443403,0.20865744246987458
36,-3.605694840044888,1.4661778282743325,-1.2212606934918346,-2.153685855921676,1.3158782978761565,-0.1325534287017424,-0.11929918649377494,-0.5109310959675508,-0.6736575440168735,0.6446182325737401
37,-2.217460418199912,0.7251913134746744,-0.5182682033956673,0.9074185681547813,-0.23736863200635328,0.6604632610412579,2.479661112586827,-2.4088644592993353,0.4069103945786407,1.9516523947184747
38,-2.3315951345308497,-2.1015345080601437,-3.844929501863994,-0.47618815493581723,-1.8088502582966903,-1.7916044676311602,-0.17338358351422245,-1.171003069891698,-0.7218385918985682,0.3438792279026854
39,-1.992293512056988,-2.855825452157646,-0.36933908423715756,0.03778782358110693,-1.7505304827931667,-1.6310152713347155,-2.180870467993608,-1.1054368767276908,0.5793437811680591,1.5995830403024351
40,1.3271940416673498,-1.0998427769770822,-0.043324996248796925,2.011926303329169,0.5061290936111322,1.0216654689745224,0.1533400448553218,-1.1111345074570909,1.2007046580447749,0.7458730202888155
41,1.808456126761543,2.615703925488671,-1.6235712601848218,0.05106937497880016,2.342077406449153,0.7999022759045735,2.4497434544805663,3.7898792109285075,-1.3782145126754786,4.811038686060955
42,-4.082302525870425,1.6296973486922806,-1.0015562411804606,-2.9035135810231414,-1.4757995606788126,-0.24142693583797561,2.2929515803778826,0.585528951174999,0.5351837384467972,0.6121453484658608
43,-0.017129341496182553,-2.668088636711206,-1.9400371621879324,-2.5331168689512307,-2.4087591244979754,-1.0952574258172747,-1.3215838730101925,2.2775247351082677,2.540087257545697,0.3520192054633969
44,1.8536380128518752,-1.3468536467554677,-0.776820925104401,-1.3057238625926155,-1.8996200915282944,-1.301495654700816,-0.32405324248629463,-0.22925934559955227,2.914180318925501,0.5182485051076384
45,-0.5601997478020915,-2.7307727175287746,-4.221726341948731,0.02091007353605569,-1.005211981537526,0.3728304728055465,-0.18470068170624387,-1.959786011878788,-0.7753445287726476,1.6754348961226888
46,-0.04833632845068237,1.5535182127844418,0.15131854009902282,2.680978354111234,-1.193798738420486,1.7498822937309457,-2.1650400879133014,1.2394352914379672,0.082395616388056,-0.08447120482613547
47,-6.145423925496531,0.7716765134730421,2.001122839594606,-0.34031774505122425,0.31579896831652554,0.4063765684228906,-0.2611237079964002,-0.9110324153658736,0.9234835505200983,0.3069114369706153
48,-1.1628355823686427,1.1094648334498518,-0.5536879273421218,-0.6781294744000443,-1.2018615655218856,0.1567373649717739,-0.43362809890344683,1.0205928624687186,-3.024126912690743,0.3489679965789092
49,-0.5256180640793089,-0.8601346860839739,-4.0131517520986595,-1.0630018777362193,-1.3522073641917371,-0.9933842113765023,-0.3299453604667092,0.6229942888059262,3.53260563730444,0.30710803527374797
50,-0.20743409387197217,0.7184577358027201,1.25037894511738,0.754245094901867,-0.7824450271620706,-1.8628793761344553,0.05853438290013267,0.5503440435709505,-2.1541492487173985,-0.734326799034307
